time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
5.106,-0.05360154197856677,-0.1576843431077382,-0.10430547930450755,0.10491559376461454,0.02574660277585341,-0.131247258294346,-0.1066273447020426,-0.010814766340736031,-0.03804667797772453,0.002300481524813978,0.007068991296385674,0.23188589321100123
5.108,-0.051046112643521956,-0.1462860830375165,-0.09567180359933791,0.0983969357827969,0.02261827677249102,-0.12157322463180885,-0.10959712500528546,-0.0028490662778354256,-0.028240012436823482,0.011387316308888756,0.01570487722136914,0.2328199275989467
5.11,-0.045736451510841,-0.13767304523105872,-0.09236691399804353,0.09267678483957537,0.023238422998967796,-0.11628454124944793,-0.11743116362965147,7.616320407002384e-05,-0.023107409289059477,0.018566130298008,0.021983140705343733,0.2335937224704856
5.112,-0.03368306931275882,-0.1222911116871638,-0.08881313954353404,0.0803290822100332,0.027121248280096735,-0.10768766676035935,-0.12344748450428344,0.0025073604055452763,-0.02052712929314837,0.027646999870092306,0.030683616906825004,0.2367253317126733
5.114,-0.016238172680591714,-0.09905404655097887,-0.08276185901516449,0.06061474509863714,0.03250106914753965,-0.09347536812763974,-0.12489371685209458,0.005732225203771126,-0.01700992649507024,0.03850294925961111,0.042981072927841896,0.2404039317543365
5.116,-0.0050779441069787054,-0.0823513092606615,-0.07714117017488185,0.046182307684969344,0.03481032598886245,-0.08186122351105699,-0.12551477614208242,0.005844000238157931,-0.011192367007781354,0.04761870496076654,0.055013956419861815,0.24298150131337262
5.118,-0.010945817438487555,-0.08757777193894037,-0.07659057032238104,0.050462631237650275,0.031158277354318982,-0.08330244650923138,-0.1303738704263708,-0.0005413762534616013,-0.004311708481135577,0.05235174803929531,0.06180181977807116,0.2459254144207874
5.12,-0.027730710142041076,-0.1114136671356071,-0.08371015702471185,0.0695789035557262,0.02652604534458924,-0.09812960883325796,-0.13782598640336294,-0.009772699729851977,0.0015524606965207426,0.054124136780139914,0.06249146481339074,0.2502499577948017
5.122,-0.03639754875142987,-0.13333581292883964,-0.09683096950083392,0.08456206861364646,0.029673718581504704,-0.11554964900157205,-0.1408030613392871,-0.013925363562906402,0.0060259187040419175,0.0569696138664552,0.061037563249295025,0.2543505821979702
5.124,-0.028019148578256717,-0.13990141455729804,-0.11141906063961829,0.0842496451290673,0.04175646832266634,-0.12667597453279678,-0.13795276958288824,-0.0100442286279095,0.010833043729354248,0.06240745143718386,0.061234398347977795,0.25605916173790694
5.126,-0.014968134762355307,-0.1382007878754157,-0.1224555619912936,0.07743609800928561,0.0531660321044041,-0.13234292516005575,-0.13722385083163197,-0.0021793292470151586,0.016926045512694173,0.06742775272777567,0.06336922728839184,0.2533666997869033
5.128,-0.01186052977047381,-0.13789696158405182,-0.12534779842492036,0.07566027285244414,0.05496756051042975,-0.13438364772263112,-0.14514282574690343,0.005089504373920747,0.023461014942681144,0.07020642414647306,0.06752737903152385,0.24494300976735148
5.13,-0.011309844113193423,-0.131723673813817,-0.12019370502307124,0.07226137522140605,0.052332920709351756,-0.12849044825581898,-0.15919625453861302,0.009433381877816052,0.0299997685405277,0.07609074781682505,0.0774698140350212,0.2322779021299739
5.132,0.0031422085033799858,-0.10748651246924376,-0.11083250065548644,0.05353517014499771,0.055580597412712984,-0.11045853994395322,-0.174614964043349,0.0070012431978440206,0.03589770317575863,0.09399888611066189,0.09854944958240075,0.21966574530614894
5.134,0.02403988174292433,-0.06817390572949993,-0.09255375219905085,0.024091129666945092,0.05753145144961797,-0.08032873985466125,-0.1913845083055111,-0.006226093988981949,0.03952469869432173,0.13090931101749426,0.1357346958213606,0.2161319653312929
5.136,0.031075684085804745,-0.023531763925520404,-0.05494612107963291,-0.0018523859596460317,0.042234950136289834,-0.03879775435331756,-0.20958813396538284,-0.02545374142407322,0.043150427960512446,0.19389567448068662,0.19653936913935863,0.2407347568429063
5.138,0.02990606843080015,0.026811109653734472,-0.0034124287749496564,-0.027206873977726333,0.01575150438275812,0.011628934940852846,-0.22627453498993091,-0.03994497397368575,0.05133231017527697,0.2868181096215823,0.28629847321422086,0.31376152421923825
5.14,0.04026668970651794,0.08335025974463695,0.04288466198171544,-0.061421465324020506,-0.0019289514740516644,0.062473638455676626,-0.2454450412498894,-0.052312806963630644,0.05734072559750032,0.39668458402780965,0.3932168373125722,0.43201165585388174
5.142,0.05217234440696489,0.1294895822426307,0.07731312498052284,-0.0906553030487006,-0.012681387395790285,0.10253770488365284,-0.2820360418533409,-0.0799576805839146,0.04494851066557913,0.4974080603765525,0.49152316606427804,0.5623746674358504
5.144,0.03818124108093486,0.14572570465636583,0.10764527993946246,-0.09147507249676746,-0.034554589878019876,0.12567261518881748,-0.34185699913904105,-0.12502454225067292,0.01612709816762292,0.5788703428250095,0.5710721586915184,0.6695580648466126
5.146,0.005385301805526335,0.139289789698458,0.13398439682661573,-0.0716979318565673,-0.0642846544389985,0.135432428517901,-0.4054557028324209,-0.15872685807836276,0.0026536186592608195,0.6582460086139582,0.6499949039815766,0.7460434546242362
5.148,-0.009079384591669357,0.14021475200778788,0.14940133757098886,-0.06526679917759093,-0.07976661069558202,0.14362054083269243,-0.44691615517922495,-0.1497268466187324,0.035425753638003,0.7529301990008055,0.7469900620497435,0.8147237919601696
5.15,0.006469845146632756,0.16527817129574057,0.15909269877810694,-0.08582233513173612,-0.07725322215727977,0.1611729047945187,-0.4599901829287826,-0.09599100151091945,0.11182406146973031,0.8562141263231755,0.8542435713979063,0.9068078620278367
5.152,0.030556219013475876,0.20186569375086522,0.17172429275969814,-0.1157744693742184,-0.0714425662933723,0.185658775173642,-0.4556348876902678,-0.020968833004129217,0.2008732456245396,0.9410657917568468,0.9417537890569163,1.0301252096417703
5.154,0.05341308828984978,0.22805940112480963,0.17489953625091095,-0.13982327794707858,-0.06143442533146853,0.19987979243286735,-0.4465663966345115,0.0479919845742356,0.26925268360641247,0.9691977771186264,0.9703290804857723,1.150964839003846
5.156,0.07900906548077624,0.23018138876364896,0.1510070147623589,-0.1539076132487633,-0.03701577062279463,0.18876573541401837,-0.4420437799873745,0.09413991274126422,0.30026852744902294,0.9020162834027492,0.9028155251675921,1.2127490796965694
5.158,0.08455805765322635,0.2012081664100402,0.11604139350397519,-0.14293936615118288,-0.017488088517232745,0.15695517431912306,-0.44616316819325685,0.11983160113342149,0.30335376569622596,0.7340386556273139,0.7346909001157474,1.1801750893653618
5.16,0.0398563867108122,0.1483634400423878,0.10768438880560363,-0.09459600200972011,-0.03619803421152831,0.12632896983579955,-0.452017467834676,0.14677996896511905,0.3114939484322784,0.522596202102253,0.5234571333044603,1.067077464758419
5.162,-0.027555164486506613,0.10453226171146746,0.13147513131911043,-0.038590052014378574,-0.08165212034636929,0.11589335391386858,-0.4409629712084797,0.20041457043553443,0.3592362134835559,0.35820381620766617,0.3595949900590108,0.924198791736559
5.164,-0.05062550844904238,0.09706492692652018,0.14765238484062884,-0.0222760461258405,-0.10064285260978835,0.12010982450664297,-0.39742329221786105,0.2883618751571947,0.4548513325429747,0.28804550602731244,0.2893022325778382,0.7980396841817352
5.166,-0.01558868500205109,0.10069587741102043,0.11678877314106534,-0.040546907175791035,-0.06738622249152293,0.10726906678125663,-0.3291950955639161,0.3929072803954972,0.5729220012565995,0.2762037421664555,0.2758078649965102,0.6947538813465752
5.168,0.022362401990495592,0.06233531675499407,0.04057420814971793,-0.039971010931105375,-0.010652236570735099,0.051284137380074805,-0.26570683787768895,0.48493495814039056,0.6734622723546652,0.24664000366804473,0.2445976200484699,0.5857906770121919
5.17,0.020729040747914512,-0.026070761539525835,-0.046544562031457994,0.004570860861972019,0.0317144127068202,-0.03577118784004786,-0.22999943474830203,0.5478870504369853,0.7313064122975759,0.16036911418556674,0.15919251830410808,0.44998909911965745
5.172,-0.0067752143290179,-0.12002441502242461,-0.1133911368142356,0.06453601419887899,0.0515031486668345,-0.11673993906863198,-0.21610912734193088,0.5924090531539693,0.757049128239745,0.04732133104842832,0.04930006791108563,0.3001345252190432
5.174,-0.028030024780594055,-0.18044938589864085,-0.15276358257774927,0.10503790804084388,0.06100299794710892,-0.1681412007718544,-0.19569351756190487,0.6489532686479837,0.7902199996005832,-0.034740135053541996,-0.030839761044614784,0.16594205021914862
5.176,-0.032084162191622675,-0.20809212143950556,-0.17652248802588194,0.12119292705926646,0.07137953312654853,-0.19526788489873564,-0.14704298599452487,0.7391730786516809,0.85535658192017,-0.07129215019312685,-0.06960801010711073,0.06147913671583022
5.178,-0.03401951017005211,-0.23340191572960378,-0.20017909319230823,0.1352637892124801,0.0826407896281588,-0.22015190869496182,-0.07938096544311982,0.849996357552916,0.9195917374849589,-0.11378677132225767,-0.11658920719134529,-0.024673629228388276
5.18,-0.05843262461779204,-0.28217609587535986,-0.2246902238529637,0.17173012506439655,0.0826394333296412,-0.25598118056515695,-0.021488031674782408,0.9445997007233125,0.9149402944136431,-0.21900056880381555,-0.22388342946163553,-0.10681296458254443
5.182,-0.10692633233571956,-0.3379225565890329,-0.23166638898087114,0.22324913153467654,0.06152987342254395,-0.2861131483198143,0.016973862131857878,1.0024028526128663,0.8127246873583905,-0.3749676275715535,-0.378455769129904,-0.17514203746946216
5.184,-0.1446120088180022,-0.3541646537169835,-0.20965516448027835,0.2499458745449772,0.031552134390953654,-0.2827129752789792,0.05734550386192991,1.0368976144745858,0.6584685504383856,-0.5086601978879164,-0.5104328720199997,-0.20481501568932145
5.186,-0.1407760541186082,-0.3157012588098664,-0.17459077810696283,0.2290885860743161,0.015973384462033648,-0.24632839515513802,0.11913903025140035,1.0725977395516533,0.5264011452863095,-0.5606019069839437,-0.5620434430426392,-0.19145925538304862
5.188,-0.11375115031681292,-0.2595180385071208,-0.14539048389128775,0.18777586965127405,0.014789486240865454,-0.20386920045485368,0.19232759759603593,1.1148896103791655,0.44970804114716,-0.5363527696256857,-0.5373220604784761,-0.15972111881005027
5.19,-0.10899090112631413,-0.23030930996042284,-0.12124898407111553,0.17062424440514604,0.005188373488197158,-0.17653237063208632,0.24899476404405044,1.1421793635356787,0.3953831633604323,-0.4947873896634825,-0.493703461773392,-0.13681499816292333
5.192,-0.13837212799971002,-0.2407534767542019,-0.10265614599596368,0.19000502645511103,-0.01824161524225305,-0.1715501722484947,0.2706638205569776,1.1260743844183687,0.30676602037850764,-0.4939536902326791,-0.49003724367546175,-0.1338441225903209
5.194,-0.16684328422554134,-0.2720262756183343,-0.10550202839675998,0.21959271211778825,-0.03047057492343247,-0.18856581017874424,0.26281665914235214,1.0697765850823944,0.1750601625558532,-0.5386442546530127,-0.5334423207115712,-0.14749763498610796
5.196,-0.1629957134075111,-0.29564318852686755,-0.13272741185929599,0.23003845280815968,-0.014768026537782919,-0.2149456933310169,0.2506081005243146,1.0207656901810445,0.05679741830365618,-0.5812874067052445,-0.5777981316063577,-0.16346173298202932
5.198,-0.1408165489384136,-0.2960073654415572,-0.15506853382272323,0.22020482750779588,0.00729152054615117,-0.22724135399320652,0.25646742800023015,1.0193976344655349,0.00949960522484241,-0.5776651421797796,-0.5777795999198487,-0.16191195678306114
5.2,-0.13782761487856005,-0.27617076232492477,-0.13821480582906115,0.2093828181728053,-0.00012087966273870978,-0.2088366435074784,0.27722598486033084,1.037678773722447,0.026875946742373757,-0.5301302202886237,-0.5334804590666364,-0.13294112977713662
5.202,-0.16701426893856142,-0.24648119487202985,-0.07932642876843848,0.20897586892828177,-0.04478148487258955,-0.16382599715405705,0.29047954989898106,0.9994302354627761,0.05212962172835636,-0.4736583645504476,-0.4788861751632452,-0.08913015566432797
5.204,-0.20330248251529778,-0.21457935726362082,-0.010881793120166591,0.21091052693744775,-0.0973289440479529,-0.11352020972686863,0.28332318964619846,0.860752213459553,0.03978969317587502,-0.4353268258087498,-0.4412088398414892,-0.056290818327924465
5.206,-0.21001535397069562,-0.18333892922020864,0.027402769838499978,0.1987244456929322,-0.11919852281741276,-0.07955293893525217,0.26304899028705736,0.6457292075105759,-0.010873643769321987,-0.4134160142579149,-0.41874167452536204,-0.04733288579940789
5.208,-0.17584361496625794,-0.1542004745985899,0.022366502853317476,0.16733887293666455,-0.0989330995871523,-0.0680651434596421,0.23966899318777551,0.40941457407668064,-0.07217724393920748,-0.38728459257577996,-0.39128277839068537,-0.04989626951675573
5.21,-0.12685177312289586,-0.13231607019635894,-0.005079094859086344,0.13203664749212826,-0.06110925978272845,-0.07013910355950849,0.21100250725344785,0.19307607855253467,-0.12107415431869716,-0.34333291609428557,-0.34622854372201295,-0.04400665782609186
5.212,-0.09639685706958095,-0.12305312125742603,-0.0265015330805093,0.11185384350517803,-0.03628767754381292,-0.07480518855095726,0.17048849664251095,0.0156064910467399,-0.1550929401991868,-0.29073020835842556,-0.29268810622057173,-0.02445537995718843
5.214,-0.08844889013526756,-0.12209162913091373,-0.03344282870461253,0.1065356234105905,-0.029254959034666166,-0.07703158731710456,0.12299478951000822,-0.1130856485147828,-0.1803581268213079,-0.2472162759026216,-0.2474541917567235,0.001344881063382958
5.216,-0.08181690196472637,-0.1179932198800076,-0.035943733095143246,0.10035127177011771,-0.024071925510182186,-0.076486673340445,0.08417442377338663,-0.184914746413946,-0.19220845790233165,-0.2135353288683694,-0.21150035148056903,0.0288171553841646
5.218,-0.06567641381631714,-0.10826124342791899,-0.04250329237774413,0.08739937461016974,-0.012192200789368123,-0.07544380534438812,0.06237690974395039,-0.20397951217706323,-0.1817330724491532,-0.1761895327012628,-0.1728965416839084,0.056828061674270736
